beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
"Selfish Games Raspberry Milk Stout","HORIZONT Brewing","Stout - Milk / Sweet",7,0,,Avisi,Arnhem,Gelderland,Nederland,51.9839,5.8994,3.75,"2023-02-10 18:29:02",https://api.untappd.com/c/1246601278,https://api.untappd.com/beer/4551260,https://api.untappd.com/brewery/135221,Hungary,Budapest,Közép-Magyarország,"raspberry,chocolate,fruity",,Can,1246601278,4551260,135221,https://untappd.s3.amazonaws.com/photos/2023_02_10/75c50992acc508254768dd3f47fe0018_raw.jpg,3.7,3.7,"Kevin Schomper,Stefan Jansen,Marcel van Heerdt,Roy van den Berg,Jasper Wesselink",2,0
"Gouverneur Stout op Hout",Lindeboom,"Stout - American",7.5,25,,Avisi,Arnhem,Gelderland,Nederland,51.9839,5.8994,3.5,"2023-02-10 20:40:48",https://api.untappd.com/c/1246666277,https://api.untappd.com/beer/881200,https://api.untappd.com/brewery/2235,Netherlands,Neer,Limburg,"dark,boozy",,Bottle,1246666277,881200,2235,https://untappd.s3.amazonaws.com/photos/2023_02_10/67f0cf01b477411eb609b4d0bb7b5bfd_raw.jpg,3.38,3.38,"Kevin Schomper,Marcel van Heerdt,Roy van den Berg",2,0
"Guinness Draught",Guinness,"Stout - Irish Dry",4.2,45,,"Het Moment",Huissen,Gelderland,Nederland,51.9362,5.9426,3.25,"2023-02-11 17:44:20",https://api.untappd.com/c/1247025823,https://api.untappd.com/beer/4473,https://api.untappd.com/brewery/49,Ireland,Dublin,"County Dublin","smooth,light bodied,watery",,Draft,1247025823,4473,49,https://untappd.s3.amazonaws.com/photos/2023_02_11/5545bd86fbf0d4914f7b68d15aaebb6f_raw.jpg,3.77,3.77,Ron,2,0
"Troubadour Obscura","Brouwerij The Musketeers","Stout - Belgian",8.2,30,,"Het Moment",Huissen,Gelderland,Nederland,51.9362,5.9426,3.75,"2023-02-11 18:38:14",https://api.untappd.com/c/1247054932,https://api.untappd.com/beer/11780,https://api.untappd.com/brewery/299,Belgium,Sint-Gillis-Waas,"Vlaams Gewest","dark,sweet,strong",,Bottle,1247054932,11780,299,https://untappd.s3.amazonaws.com/photos/2023_02_11/01e3899197b823a86cc082bd12440229_raw.jpg,3.55,3.55,Ron,1,0
"Trappistes Rochefort 10","Abbaye Notre-Dame de Saint-Rémy","Belgian Quadrupel",11.3,27,,"Het Moment",Huissen,Gelderland,Nederland,51.9362,5.9426,4,"2023-02-11 20:40:52",https://api.untappd.com/c/1247144895,https://api.untappd.com/beer/6766,https://api.untappd.com/brewery/1650,Belgium,Rochefort,"Région Wallonne","strong,dark,sweet",,Bottle,1247144895,6766,1650,https://untappd.s3.amazonaws.com/photos/2023_02_11/de8e5522b9c669baea02f46fd94569ec_raw.jpg,4.06,4.06,Ron,2,0
"The Don",DAVO,"Stout - Russian Imperial",10,40,,"Het Moment",Huissen,Gelderland,Nederland,51.9362,5.9426,4,"2023-02-11 21:24:46",https://api.untappd.com/c/1247183750,https://api.untappd.com/beer/1871066,https://api.untappd.com/brewery/158106,Netherlands,Deventer,Overijssel,"creamy,bitter,soft,whisky,licorice",,Bottle,1247183750,1871066,158106,https://untappd.s3.amazonaws.com/photos/2023_02_11/6b4d03a983ed5a05a6af6389f1f4cbf0_raw.jpg,3.61,3.61,Ron,2,0
"Lindeboom Kersen Radler 0.0",Lindeboom,"Non-Alcoholic Beer - Shandy / Radler",0,0,,Avisi,Arnhem,Gelderland,Nederland,51.9839,5.8994,3.5,"2023-02-17 16:13:33",https://api.untappd.com/c/1248516798,https://api.untappd.com/beer/2641088,https://api.untappd.com/brewery/2235,Netherlands,Neer,Limburg,"cherry,sweetness,sour",,Bottle,1248516798,2641088,2235,https://untappd.s3.amazonaws.com/photos/2023_02_17/fbd481984988e37c2b619664a0f04f4d_raw.jpg,3.24,3.29,"Marcel van Heerdt,Kevin Schomper,Stefan Jansen,Albert Veldman,Erik Evers,Geert L",3,0
"The Pinkening","Little Bang Brewing Co","Sour - Other",3,10,,Avisi,Arnhem,Gelderland,Nederland,51.9839,5.8994,3.25,"2023-02-17 16:30:16",https://api.untappd.com/c/1248519509,https://api.untappd.com/beer/1406716,https://api.untappd.com/brewery/169117,Australia,Stepney,"South Australia","sour,tart,fruity",,Can,1248519509,1406716,169117,https://untappd.s3.amazonaws.com/photos/2023_02_17/c81b3494bea242428627811084b86369_raw.jpg,3.43,3.46,"Stefan Jansen,Albert Veldman,Erik Evers,Geert L,Kevin Schomper,Marcel van Heerdt,Raymond Hildering",2,0
"Selfish Games Raspberry Milk Stout","HORIZONT Brewing","Stout - Milk / Sweet",7,0,,Avisi,Arnhem,Gelderland,Nederland,51.9839,5.8994,3.75,"2023-02-17 17:26:01",https://api.untappd.com/c/1248531804,https://api.untappd.com/beer/4551260,https://api.untappd.com/brewery/135221,Hungary,Budapest,Közép-Magyarország,"raspberry,fruity,brown sugar",,Can,1248531804,4551260,135221,https://untappd.s3.amazonaws.com/photos/2023_02_17/2f3a94c9682db8b8a8a26ef4aca3cf67_raw.jpg,3.7,3.7,"Kevin Schomper,Stefan Jansen,Marcel van Heerdt,Raymond Hildering,Albert Veldman,Erik Evers,Geert L",4,0
"8719992492954 (Barcode Platinum & Pink)","Moersleutel Craft Brewery","Stout - Imperial / Double Pastry",15,40,"Dank je wel Geert",Avisi,Arnhem,Gelderland,Nederland,51.9839,5.8994,4.5,"2023-02-17 17:37:42",https://api.untappd.com/c/1248535171,https://api.untappd.com/beer/4827229,https://api.untappd.com/brewery/269726,Netherlands,Alkmaar,Noord-Holland,"chocolate,bourbon,full bodied",,,1248535171,4827229,269726,https://untappd.s3.amazonaws.com/photos/2023_02_17/05322f48b78e9e6e8f63dd9417c5b75c_raw.jpg,4.26,4.24,"Kevin Schomper,Stefan Jansen,Marcel van Heerdt,Raymond Hildering,Albert Veldman,Erik Evers,Geert L",5,0
"Bubberman 2022","Brouwerij Kees","Barleywine - Other",17,35,"Dank je wel Erik",Avisi,Arnhem,Gelderland,Nederland,51.9839,5.8994,4.75,"2023-02-17 18:05:23",https://api.untappd.com/c/1248543816,https://api.untappd.com/beer/5163474,https://api.untappd.com/brewery/188723,Netherlands,Middelburg,Zeeland,"warm,toffee,caramel,alcoholic",,Bottle,1248543816,5163474,188723,https://untappd.s3.amazonaws.com/photos/2023_02_17/655a91749a98e18cb7d33d89729a5560_raw.jpg,4.47,4.36,"Geert L,Kevin Schomper,Stefan Jansen,Marcel van Heerdt,Raymond Hildering,Albert Veldman,Erik Evers,Jasper Wesselink",4,0
"Nameless Irish Red Ale","Reins Garagelab","Red Ale - Irish",5,0,,Avisi,Arnhem,Gelderland,Nederland,51.9839,5.8994,3.75,"2023-02-17 20:58:34",https://api.untappd.com/c/1248628276,https://api.untappd.com/beer/5240323,https://api.untappd.com/brewery/532210,Netherlands,,,smoky,,Bottle,1248628276,5240323,532210,https://untappd.s3.amazonaws.com/photos/2023_02_17/9990ed158dd24feff125d04f5f2bf853_raw.jpg,0,1.08,"Kevin Schomper,Stefan Jansen,Marcel van Heerdt,Raymond Hildering,Albert Veldman,Erik Evers,Jasper Wesselink",5,0
"Nameless Barley Wine","Reins Garagelab","Barleywine - Other",9,0,"Prima laatste pilske Rein",Avisi,Arnhem,Gelderland,Nederland,51.9839,5.8994,3.5,"2023-02-17 22:26:25",https://api.untappd.com/c/1248680876,https://api.untappd.com/beer/5240473,https://api.untappd.com/brewery/532210,Netherlands,,,"warm,acetaldehyde,bitter",,Bottle,1248680876,5240473,532210,https://untappd.s3.amazonaws.com/photos/2023_02_17/2b5ca51468f22b722677e4e13db0e045_raw.jpg,0,1.51,"Kevin Schomper,Stefan Jansen,Marcel van Heerdt,Raymond Hildering,Erik Evers",2,0
"Stoute Snor","Brouwerij De Snor","Stout - Other",6.9,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2023-02-19 20:03:23",https://api.untappd.com/c/1249550812,https://api.untappd.com/beer/4700973,https://api.untappd.com/brewery/261446,Netherlands,Arnhem,Gelderland,"coffee,chocolate,roasty",,Bottle,1249550812,4700973,261446,https://untappd.s3.amazonaws.com/photos/2023_02_19/4244a5922239f82dc993d7bd21c95db9_raw.jpg,3.37,3.44,,1,0
"Gulden Draak Imperial Stout","Brouwerij Van Steenberge","Stout - Imperial / Double",12,65,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2023-02-19 21:15:45",https://api.untappd.com/c/1249586942,https://api.untappd.com/beer/2835747,https://api.untappd.com/brewery/7778,Belgium,Evergem,"Vlaams Gewest","dark,sweet,coffeeish",,Bottle,1249586942,2835747,7778,https://untappd.s3.amazonaws.com/photos/2023_02_19/e1ced59031eea2e3929d4ad5152891bd_raw.jpg,3.73,3.73,,1,0
Aker,Naparbier,"IPA - American",6,70,,Avisi,Arnhem,Gelderland,Nederland,51.9839,5.8994,3.25,"2023-02-24 17:51:13",https://api.untappd.com/c/1250536378,https://api.untappd.com/beer/366291,https://api.untappd.com/brewery/25784,Spain,Noáin,Navarra,"dry,light bodied",,Can,1250536378,366291,25784,https://untappd.s3.amazonaws.com/photos/2023_02_24/9ddd3f468591093b667136e5bc42a78e_raw.jpg,3.7,3.7,"Kevin Schomper,Stefan Jansen,Marcel van Heerdt,Erik Evers,Jasper Wesselink,Roy van den Berg",2,0
